order_id,customer_id,channel_id,order_date,order_priority,payment_method,order_total_lines,order_net_revenue
10352,353,2,2025-03-10,1-URGENT,CORPORATE_INVOICE,3,10137.99
10353,354,3,2025/04/05,2-HIGH,WIRE_TRANSFER,5,19304.15
10354,355,4,2025-02-07,3-NORMAL,CORPORATE_INVOICE,7,44422.19
10355,356,5,2025-06-26,3-NORMAL,WIRE_TRANSFER,6,26048.21
10356,357,1,2025-01-06,4-LOW,CORPORATE_INVOICE,5,15067.09
10357,358,2,2025-05-05,1-URGENT,CREDIT_CARD,6,35828.92
10358,359,3,2025/01/04,2-HIGH,CREDIT_CARD,6,28108.39
10359,360,4,2025-03-01,4-LOW,CREDIT_CARD,7,44812.15
10360,361,5,2025-06-10,3-NORMAL,CREDIT_CARD,6,20326.75
10361,362,1,2025-02-15,2-HIGH,WIRE_TRANSFER,5,33734.71
10362,363,2,2025-01-06,4-LOW,CREDIT_CARD,6,17711.89
10363,364,3,2025-06-22,4-LOW,CORPORATE_INVOICE,4,21715.19
10364,365,4,2025/06/04,4-LOW,WIRE_TRANSFER,5,28857.08
10365,366,5,2025-04-20,1-URGENT,CREDIT_CARD,5,23395.39
10366,367,1,2025-03-13,2-HIGH,CREDIT_CARD,5,14705.06
10367,368,2,2025-01-02,2-HIGH,WIRE_TRANSFER,5,30129.41
10368,369,3,2025-01-30,2-HIGH,CORPORATE_INVOICE,4,16756.25
10369,370,4,2025/02/23,1-URGENT,CREDIT_CARD,4,19566.74
10370,371,5,2025-02-23,2-HIGH,CORPORATE_INVOICE,4,16589.84
10371,372,1,2025-06-10,3-NORMAL,CORPORATE_INVOICE,4,14871.49
10372,373,2,2025-03-03,1-URGENT,CORPORATE_INVOICE,7,18426.54
10373,374,3,2025-01-17,1-URGENT,CORPORATE_INVOICE,6,13734.67
10374,375,4,2025-01-13,4-LOW,CREDIT_CARD,5,28313.37
10375,376,5,2025/02/07,1-URGENT,CREDIT_CARD,4,11382.07
10376,377,1,2025-03-30,2-HIGH,CREDIT_CARD,3,9298.73
10377,378,2,2025-05-31,2-HIGH,CORPORATE_INVOICE,3,5304.91
10378,379,3,2025-03-11,4-LOW,CORPORATE_INVOICE,3,16955.73
10379,380,4,2025-02-25,2-HIGH,CORPORATE_INVOICE,6,29636.33
10380,381,5,2025-03-25,1-URGENT,CORPORATE_INVOICE,7,28989.63
10381,382,1,2025-03-12,1-URGENT,CORPORATE_INVOICE,5,22951.23
10382,383,2,2025-05-12,1-URGENT,CORPORATE_INVOICE,4,19737.01
10383,384,3,2025/04/21,2-HIGH,CORPORATE_INVOICE,5,11182.98
10384,385,4,2025-01-08,1-URGENT,WIRE_TRANSFER,7,16583.92
10385,386,5,2025/06/17,3-NORMAL,CORPORATE_INVOICE,7,29486.54
10386,387,1,2025-01-14,3-NORMAL,CORPORATE_INVOICE,5,18341.83
10387,388,2,2025-02-01,1-URGENT,CORPORATE_INVOICE,7,45596.24
10388,389,3,2025-05-15,1-URGENT,CREDIT_CARD,5,18477.41
10389,390,4,2025-03-17,2-HIGH,CREDIT_CARD,3,4998.7
10390,391,5,2025-05-04,4-LOW,WIRE_TRANSFER,5,23326.85
10391,392,1,2025-06-23,4-LOW,CORPORATE_INVOICE,7,18582.39
10392,393,2,2025-03-05,2-HIGH,CORPORATE_INVOICE,7,19531.04
10393,394,3,2025-04-07,1-URGENT,CORPORATE_INVOICE,3,14336.86
10394,395,4,2025-01-20,1-URGENT,CORPORATE_INVOICE,5,13763.3
10395,396,5,2025-06-21,1-URGENT,CORPORATE_INVOICE,5,20230.06
10396,397,1,2025-02-20,4-LOW,WIRE_TRANSFER,6,16700.59
10397,398,2,2025/02/26,4-LOW,CREDIT_CARD,4,21707.08
10398,399,3,2025/05/22,3-NORMAL,WIRE_TRANSFER,5,24321.86
10399,400,4,2025-02-08,2-HIGH,WIRE_TRANSFER,5,30754.34
10400,401,5,2025/06/27,4-LOW,CORPORATE_INVOICE,6,34213.53
10401,402,1,2025-04-11,3-NORMAL,CORPORATE_INVOICE,5,17753.45
10402,403,2,2025-04-13,3-NORMAL,CORPORATE_INVOICE,7,37036.63
10403,404,3,2025-05-12,3-NORMAL,WIRE_TRANSFER,7,26606.22
10404,405,4,2025-04-26,4-LOW,CORPORATE_INVOICE,5,17872.83
10405,406,5,2025-03-29,1-URGENT,CORPORATE_INVOICE,3,3248.88
10406,407,1,2025-06-15,4-LOW,CREDIT_CARD,3,14172.92
10407,408,2,2025-02-04,1-URGENT,WIRE_TRANSFER,6,38345.66
10408,409,3,2025-06-27,4-LOW,CORPORATE_INVOICE,6,25607.77
10409,410,4,2025-04-29,4-LOW,WIRE_TRANSFER,5,21405.7
10410,411,5,2025-04-06,4-LOW,CORPORATE_INVOICE,5,28413.73
10411,412,1,2025-06-07,3-NORMAL,WIRE_TRANSFER,3,10429.26
10412,413,2,2025-03-25,1-URGENT,CREDIT_CARD,5,17943.06
10413,414,3,2025/06/18,4-LOW,WIRE_TRANSFER,4,15945.66
10414,415,4,2025-04-05,1-URGENT,CORPORATE_INVOICE,6,26031.33
10415,416,5,2025-02-10,4-LOW,WIRE_TRANSFER,7,38073.91
10416,417,1,2025/04/16,2-HIGH,WIRE_TRANSFER,6,33279.6
10417,418,2,2025-06-24,3-NORMAL,CORPORATE_INVOICE,6,28390.14
10418,419,3,2025-06-22,1-URGENT,WIRE_TRANSFER,6,23434.18
10419,420,4,2025-05-22,3-NORMAL,CREDIT_CARD,6,19547.41
10420,421,5,2025/01/11,1-URGENT,WIRE_TRANSFER,6,22893.77
10421,422,1,2025-03-04,3-NORMAL,CREDIT_CARD,5,32820.3
10422,423,2,2025/06/03,2-HIGH,WIRE_TRANSFER,4,16558.5
10423,424,3,2025-05-04,1-URGENT,CREDIT_CARD,7,21342.92
10424,425,4,2025-01-02,4-LOW,WIRE_TRANSFER,5,6382.6
10425,426,5,2025-04-01,1-URGENT,CORPORATE_INVOICE,7,13114.35
10426,427,1,2025-06-18,1-URGENT,WIRE_TRANSFER,4,21054.28
10427,428,2,2025-04-18,4-LOW,CREDIT_CARD,5,26803.58
10428,429,3,2025-03-15,2-HIGH,WIRE_TRANSFER,3,16193.37
10429,430,4,2025-02-04,1-URGENT,WIRE_TRANSFER,6,33035.08
10430,431,5,2025-06-20,4-LOW,CREDIT_CARD,4,19154.63
10431,432,1,2025/06/12,2-HIGH,WIRE_TRANSFER,4,9159.17
10432,433,2,2025-01-08,3-NORMAL,CREDIT_CARD,3,14057.41
10433,434,3,2025-01-25,1-URGENT,WIRE_TRANSFER,7,28706.2
10434,435,4,2025-03-05,1-URGENT,WIRE_TRANSFER,6,22836.17
10435,436,5,2025-03-23,3-NORMAL,WIRE_TRANSFER,5,28062.68
10436,437,1,2025-05-26,4-LOW,WIRE_TRANSFER,4,12419.87
10437,438,2,2025-06-10,3-NORMAL,WIRE_TRANSFER,4,11574.22
10438,439,3,2025-03-27,4-LOW,CREDIT_CARD,7,25621.55
10439,440,4,2025-02-23,3-NORMAL,CORPORATE_INVOICE,7,16917.03
10440,441,5,2025-03-16,1-URGENT,WIRE_TRANSFER,3,15032.79
10441,442,1,2025-02-09,2-HIGH,CORPORATE_INVOICE,3,7112.2
10442,443,2,2025-06-03,2-HIGH,CREDIT_CARD,6,28790.15
10443,444,3,2025-02-01,4-LOW,WIRE_TRANSFER,5,22578.99
10444,445,4,2025-03-08,2-HIGH,WIRE_TRANSFER,5,6300.76
10445,446,5,2025-02-25,2-HIGH,WIRE_TRANSFER,4,9757.7
10446,447,1,2025-03-23,2-HIGH,CORPORATE_INVOICE,3,16262.3
10447,448,2,2025-01-02,4-LOW,WIRE_TRANSFER,6,28093.74
10448,449,3,2025-06-29,2-HIGH,CREDIT_CARD,6,30415.42
10449,450,4,2025-02-03,1-URGENT,WIRE_TRANSFER,6,19520.94
10450,451,5,2025-01-01,4-LOW,CORPORATE_INVOICE,5,14488.83
10451,452,1,2025-04-07,2-HIGH,CREDIT_CARD,5,9048.09
10452,453,2,2025-04-29,2-HIGH,CORPORATE_INVOICE,7,18584.69
10453,454,3,2025/05/09,4-LOW,CREDIT_CARD,5,16658.51
10454,455,4,2025-06-03,3-NORMAL,CREDIT_CARD,5,30444.75
10455,456,5,2025-01-24,1-URGENT,WIRE_TRANSFER,4,10138.97
10456,457,1,2025-06-03,4-LOW,WIRE_TRANSFER,7,26424.91
10457,458,2,2025-05-04,2-HIGH,CREDIT_CARD,5,15228.97
10458,459,3,2025-02-07,4-LOW,CORPORATE_INVOICE,7,33984.37
10459,460,4,2025-03-30,4-LOW,WIRE_TRANSFER,5,22626.3
10460,461,5,2025-05-14,1-URGENT,WIRE_TRANSFER,5,24194.97
10461,462,1,2025-06-21,4-LOW,CREDIT_CARD,4,9125.34
10462,463,2,2025-05-30,4-LOW,WIRE_TRANSFER,7,15027.1
10463,464,3,2025-04-04,4-LOW,WIRE_TRANSFER,6,24192.44
10464,465,4,2025-03-06,2-HIGH,WIRE_TRANSFER,5,20170.82
10465,466,5,2025/05/23,4-LOW,WIRE_TRANSFER,4,15434.68
10466,467,1,2025/04/03,4-LOW,CREDIT_CARD,6,18623.55
10467,468,2,2025-06-14,4-LOW,CORPORATE_INVOICE,6,11201.64
10468,469,3,2025-04-03,4-LOW,WIRE_TRANSFER,6,29321.4
10469,470,4,2025-02-21,4-LOW,WIRE_TRANSFER,7,38939.72
10470,471,5,2025-04-01,3-NORMAL,WIRE_TRANSFER,6,41520.08
10471,472,1,2025-01-30,1-URGENT,WIRE_TRANSFER,5,21242.55
10472,473,2,2025-05-14,1-URGENT,CORPORATE_INVOICE,7,33258.53
10473,474,3,2025-02-14,1-URGENT,CREDIT_CARD,4,21464.98
10474,475,4,2025/03/28,3-NORMAL,WIRE_TRANSFER,4,13559.77
10475,476,5,2025-05-05,2-HIGH,CREDIT_CARD,4,18848.65
10476,477,1,2025-03-06,3-NORMAL,WIRE_TRANSFER,6,10627.98
10477,478,2,2025-05-10,1-URGENT,CREDIT_CARD,6,17723.78
10478,479,3,2025-05-28,2-HIGH,WIRE_TRANSFER,4,17378.49
10479,480,4,2025-01-17,3-NORMAL,CORPORATE_INVOICE,3,13266.35
10480,481,5,2025-05-25,1-URGENT,CORPORATE_INVOICE,4,26695.03
10481,482,1,2025-04-14,1-URGENT,CREDIT_CARD,6,27258.12
10482,483,2,2025-01-20,2-HIGH,WIRE_TRANSFER,6,26925.69
10483,484,3,2025-01-19,3-NORMAL,WIRE_TRANSFER,3,28920.79
10484,485,4,2025-01-18,2-HIGH,CREDIT_CARD,3,14735.82
10485,486,5,2025-01-07,1-URGENT,CORPORATE_INVOICE,5,33424.85
10486,487,1,2025-02-06,3-NORMAL,CREDIT_CARD,3,12959.17
10487,488,2,2025-04-11,3-NORMAL,CORPORATE_INVOICE,4,24164.67
10488,489,3,2025-03-08,1-URGENT,CORPORATE_INVOICE,6,20041.69
10489,490,4,2025-01-12,4-LOW,CREDIT_CARD,7,34197.86
10490,491,5,2025-03-05,2-HIGH,CREDIT_CARD,6,29032.35
10491,492,1,2025-05-31,2-HIGH,CREDIT_CARD,7,23987.7
10492,493,2,2025-04-21,4-LOW,CREDIT_CARD,5,29785.78
10493,494,3,2025-01-09,3-NORMAL,CORPORATE_INVOICE,7,49691.99
10494,495,4,2025-01-28,3-NORMAL,CREDIT_CARD,3,5794.36
10495,496,5,2025-06-05,3-NORMAL,CREDIT_CARD,5,11515.66
10496,497,1,2025-05-18,4-LOW,CREDIT_CARD,4,12493.01
10497,498,2,2025-06-22,3-NORMAL,CORPORATE_INVOICE,3,7223.88
10498,499,3,2025-02-03,2-HIGH,CORPORATE_INVOICE,6,25763.5
10499,500,4,2025-06-22,4-LOW,CORPORATE_INVOICE,7,31764.49
10500,501,5,2025-03-20,3-NORMAL,CORPORATE_INVOICE,3,9836.62
10501,502,1,2025-01-14,3-NORMAL,CREDIT_CARD,5,18204.93
10502,503,2,2025-03-30,2-HIGH,CORPORATE_INVOICE,4,12283.24
10503,504,3,2025-03-27,1-URGENT,CREDIT_CARD,4,15657.67
10504,505,4,2025-06-30,3-NORMAL,CREDIT_CARD,6,21720.69
10505,506,5,2025-05-09,4-LOW,CREDIT_CARD,7,26597.29
10506,507,1,2025-01-04,3-NORMAL,WIRE_TRANSFER,6,29716.55
10507,508,2,2025-01-08,3-NORMAL,WIRE_TRANSFER,5,20873.99
10508,509,3,2025-06-22,2-HIGH,CREDIT_CARD,5,23852.44
10509,510,4,2025/03/19,1-URGENT,CORPORATE_INVOICE,6,22280.83
10510,511,5,2025-05-26,3-NORMAL,CORPORATE_INVOICE,4,9101.65
10511,512,1,2025/02/18,4-LOW,CORPORATE_INVOICE,6,19802.0
10512,513,2,2025-06-25,3-NORMAL,WIRE_TRANSFER,7,40342.05
10513,514,3,2025-05-16,1-URGENT,WIRE_TRANSFER,7,36057.6
10514,515,4,2025-01-23,2-HIGH,WIRE_TRANSFER,4,13187.85
10515,516,5,2025-02-26,4-LOW,CORPORATE_INVOICE,6,29851.64
10516,517,1,2025-02-17,4-LOW,CORPORATE_INVOICE,7,28909.22
10517,518,2,2025-03-20,2-HIGH,CORPORATE_INVOICE,4,17635.05
10518,519,3,2025-05-28,3-NORMAL,CREDIT_CARD,5,17354.56
10519,520,4,2025-05-28,2-HIGH,CREDIT_CARD,3,6405.35
10520,521,5,2025/01/24,4-LOW,CORPORATE_INVOICE,6,29082.07
10521,522,1,2025-01-27,4-LOW,WIRE_TRANSFER,7,33757.77
10522,523,2,2025-01-19,3-NORMAL,CORPORATE_INVOICE,4,12002.34
10523,524,3,2025-02-18,3-NORMAL,CORPORATE_INVOICE,5,24611.63
10524,525,4,2025-01-22,1-URGENT,CREDIT_CARD,7,36974.9
10525,526,5,2025/02/18,3-NORMAL,WIRE_TRANSFER,5,22542.76
10526,527,1,2025-02-04,1-URGENT,CORPORATE_INVOICE,7,34017.69
10527,528,2,2025-06-29,4-LOW,CREDIT_CARD,3,10664.6
10528,529,3,2025-03-29,4-LOW,WIRE_TRANSFER,3,14268.1
10529,530,4,2025-06-22,2-HIGH,WIRE_TRANSFER,4,14494.77
10530,531,5,2025-03-13,3-NORMAL,WIRE_TRANSFER,7,29627.44
10531,532,1,2025-01-16,2-HIGH,CREDIT_CARD,3,11842.85
10532,533,2,2025-01-31,1-URGENT,CORPORATE_INVOICE,6,18110.58
10533,534,3,2025-04-14,1-URGENT,CREDIT_CARD,7,35940.03
10534,535,4,2025-03-13,1-URGENT,CORPORATE_INVOICE,3,6771.43
10535,536,5,2025-01-23,3-NORMAL,CORPORATE_INVOICE,3,19338.12
10536,537,1,2025/05/02,4-LOW,CORPORATE_INVOICE,3,13569.46
10537,538,2,2025-04-23,3-NORMAL,CORPORATE_INVOICE,5,16980.99
10538,539,3,2025-06-13,3-NORMAL,CORPORATE_INVOICE,7,34961.77
10539,540,4,2025-04-14,2-HIGH,CORPORATE_INVOICE,4,14055.09
10540,541,5,2025-02-16,3-NORMAL,WIRE_TRANSFER,6,40579.75
10541,542,1,2025-04-08,4-LOW,CORPORATE_INVOICE,5,9277.0
10542,543,2,2025-03-01,3-NORMAL,CORPORATE_INVOICE,5,15362.38
10543,544,3,2025-01-24,1-URGENT,WIRE_TRANSFER,7,36909.57
10544,545,4,2025-03-17,3-NORMAL,CREDIT_CARD,6,25268.0
10545,546,5,2025-02-07,2-HIGH,WIRE_TRANSFER,3,8782.73
10546,547,1,2025-05-09,1-URGENT,CORPORATE_INVOICE,3,15544.99
10547,548,2,2025-04-10,3-NORMAL,WIRE_TRANSFER,7,32754.49
10548,549,3,2025-04-18,3-NORMAL,CORPORATE_INVOICE,7,19197.18
10549,550,4,2025-04-16,1-URGENT,CORPORATE_INVOICE,5,16828.46
10550,551,5,2025-03-25,4-LOW,WIRE_TRANSFER,5,14887.55
10551,552,1,2025-01-04,3-NORMAL,CORPORATE_INVOICE,7,38178.33
10552,553,2,2025-01-15,1-URGENT,WIRE_TRANSFER,6,28750.01
10553,554,3,2025-03-06,3-NORMAL,CORPORATE_INVOICE,6,36119.53
10554,555,4,2025-04-08,1-URGENT,CREDIT_CARD,4,16314.6
10555,556,5,2025-01-22,4-LOW,CREDIT_CARD,4,7955.73
10556,557,1,2025-05-19,2-HIGH,CORPORATE_INVOICE,7,29549.29
10557,558,2,2025-04-01,2-HIGH,WIRE_TRANSFER,4,22010.85
10558,559,3,2025-06-10,2-HIGH,CORPORATE_INVOICE,4,9949.41
10559,560,4,2025/05/03,2-HIGH,WIRE_TRANSFER,7,34652.07
10560,561,5,2025-06-25,4-LOW,CREDIT_CARD,3,12776.7
10561,562,1,2025-02-04,3-NORMAL,CREDIT_CARD,3,7860.89
10562,563,2,2025-06-24,4-LOW,CREDIT_CARD,6,24604.57
10563,564,3,2025-03-24,1-URGENT,WIRE_TRANSFER,3,10687.72
10564,565,4,2025-01-08,4-LOW,CREDIT_CARD,4,15772.29
10565,566,5,2025-06-17,3-NORMAL,WIRE_TRANSFER,6,23314.6
10566,567,1,2025-04-29,4-LOW,WIRE_TRANSFER,6,41578.78
10567,568,2,2025-01-30,2-HIGH,CREDIT_CARD,4,16530.97
10568,569,3,2025-03-28,3-NORMAL,CORPORATE_INVOICE,5,20082.83
10569,570,4,2025-03-04,2-HIGH,WIRE_TRANSFER,6,23308.74
10570,571,5,2025-05-02,3-NORMAL,CORPORATE_INVOICE,7,39332.16
10571,572,1,2025-01-02,2-HIGH,CORPORATE_INVOICE,3,17048.43
10572,573,2,2025-03-14,2-HIGH,WIRE_TRANSFER,3,8542.95
10573,574,3,2025-05-20,4-LOW,CORPORATE_INVOICE,3,9047.64
10574,575,4,2025-01-10,3-NORMAL,WIRE_TRANSFER,5,33609.78
10575,576,5,2025-03-05,2-HIGH,CREDIT_CARD,7,26114.1
10576,577,1,2025-01-14,2-HIGH,CORPORATE_INVOICE,6,31488.5
10577,578,2,2025/06/20,4-LOW,WIRE_TRANSFER,6,20630.94
10578,579,3,2025-04-30,2-HIGH,WIRE_TRANSFER,5,19167.06
10579,580,4,2025-06-21,2-HIGH,CREDIT_CARD,7,10261.84
10580,581,5,2025-01-05,1-URGENT,CORPORATE_INVOICE,7,19255.68
10581,582,1,2025-03-08,3-NORMAL,WIRE_TRANSFER,7,42286.08
10582,583,2,2025/01/11,2-HIGH,CREDIT_CARD,5,22468.76
10583,584,3,2025-04-29,3-NORMAL,CREDIT_CARD,6,22016.53
10584,585,4,2025-06-03,4-LOW,CORPORATE_INVOICE,7,24147.48
10585,586,5,2025-01-01,4-LOW,CREDIT_CARD,3,12414.74
10586,587,1,2025-01-19,1-URGENT,CREDIT_CARD,6,24080.1
10587,588,2,2025-02-23,3-NORMAL,WIRE_TRANSFER,6,26524.98
10588,589,3,2025/04/11,4-LOW,CREDIT_CARD,7,43826.86
10589,590,4,2025-03-15,2-HIGH,CREDIT_CARD,5,15522.95
10590,591,5,2025-04-25,1-URGENT,CORPORATE_INVOICE,5,21447.35
10591,592,1,2025-05-19,2-HIGH,WIRE_TRANSFER,4,16248.26
10592,593,2,2025-06-16,4-LOW,CREDIT_CARD,3,3754.42
10593,594,3,2025-04-17,4-LOW,CREDIT_CARD,3,13368.33
10594,595,4,2025/03/07,4-LOW,CORPORATE_INVOICE,6,43340.13
10595,596,5,2025/05/26,3-NORMAL,CREDIT_CARD,5,27833.19
10596,597,1,2025/04/26,1-URGENT,CREDIT_CARD,5,9259.78
10597,598,2,2025-05-15,2-HIGH,WIRE_TRANSFER,4,23173.21
10598,599,3,2025-02-27,2-HIGH,CORPORATE_INVOICE,5,8195.92
10599,600,4,2025-01-29,1-URGENT,CORPORATE_INVOICE,4,21678.11
10600,601,5,2025-01-19,2-HIGH,WIRE_TRANSFER,6,16513.45
10601,602,1,2025-04-02,4-LOW,CREDIT_CARD,7,35191.54
10602,603,2,2025-01-20,4-LOW,CORPORATE_INVOICE,4,22503.91
10603,604,3,2025-06-15,4-LOW,CREDIT_CARD,6,31486.43
10604,605,4,2025-03-18,4-LOW,CREDIT_CARD,6,24134.65
10605,606,5,2025/03/10,4-LOW,WIRE_TRANSFER,7,26172.33
10606,607,1,2025-05-02,4-LOW,CORPORATE_INVOICE,7,31039.48
10607,608,2,2025-06-27,2-HIGH,CORPORATE_INVOICE,5,43601.79
10608,609,3,2025-05-02,3-NORMAL,WIRE_TRANSFER,5,11778.95
10609,610,4,2025-01-07,1-URGENT,CORPORATE_INVOICE,3,16681.9
10610,611,5,2025-05-21,2-HIGH,WIRE_TRANSFER,7,25423.73
10611,612,1,2025-04-15,1-URGENT,CORPORATE_INVOICE,5,43549.89
10612,613,2,2025-02-27,4-LOW,WIRE_TRANSFER,5,17791.91
10613,614,3,2025-05-30,4-LOW,CORPORATE_INVOICE,3,15722.65
10614,615,4,2025-05-23,2-HIGH,CREDIT_CARD,4,17289.71
10615,616,5,2025-04-05,1-URGENT,CORPORATE_INVOICE,5,35512.48
10616,617,1,2025-02-12,3-NORMAL,CORPORATE_INVOICE,7,22913.69
10617,618,2,2025-06-28,2-HIGH,WIRE_TRANSFER,4,5879.32
10618,619,3,2025-04-05,3-NORMAL,WIRE_TRANSFER,7,28318.88
10619,620,4,2025-02-15,1-URGENT,WIRE_TRANSFER,6,23881.1
10620,621,5,2025-01-25,4-LOW,CREDIT_CARD,3,4728.27
10621,622,1,2025/05/19,2-HIGH,CREDIT_CARD,6,23259.23
10622,623,2,2025-06-26,1-URGENT,CORPORATE_INVOICE,7,12951.63
10623,624,3,2025-03-06,3-NORMAL,CREDIT_CARD,4,13699.84
10624,625,4,2025-05-19,2-HIGH,CREDIT_CARD,7,14267.76
10625,626,5,2025-05-13,4-LOW,CORPORATE_INVOICE,6,37050.69
10626,627,1,2025-06-27,1-URGENT,CREDIT_CARD,6,16048.33
10627,628,2,2025/03/29,3-NORMAL,CREDIT_CARD,4,20448.03
10628,629,3,2025-04-24,3-NORMAL,CORPORATE_INVOICE,3,19911.08
10629,630,4,2025-02-07,1-URGENT,CREDIT_CARD,6,23017.15
10630,631,5,2025-01-30,3-NORMAL,CORPORATE_INVOICE,7,20240.95
10631,632,1,2025-02-07,2-HIGH,WIRE_TRANSFER,6,30025.85
10632,633,2,2025-01-18,4-LOW,CREDIT_CARD,3,20950.86
10633,634,3,2025-04-22,1-URGENT,WIRE_TRANSFER,7,32626.76
10634,635,4,2025/06/09,4-LOW,WIRE_TRANSFER,7,39342.54
10635,636,5,2025-06-20,1-URGENT,CREDIT_CARD,4,20139.17
10636,637,1,2025-06-02,3-NORMAL,CORPORATE_INVOICE,3,14138.39
10637,638,2,2025-01-27,4-LOW,WIRE_TRANSFER,7,19794.35
10638,639,3,2025-02-09,4-LOW,CREDIT_CARD,6,37565.46
10639,640,4,2025-02-26,4-LOW,CREDIT_CARD,3,5223.72
10640,641,5,2025-02-19,3-NORMAL,WIRE_TRANSFER,4,13946.51
10641,642,1,2025-01-25,1-URGENT,CREDIT_CARD,4,13382.77
10642,643,2,2025-03-05,2-HIGH,CREDIT_CARD,4,14399.71
10643,644,3,2025-05-17,3-NORMAL,CREDIT_CARD,3,12893.51
10644,645,4,2025-06-20,4-LOW,WIRE_TRANSFER,4,20064.14
10645,646,5,2025-05-20,2-HIGH,WIRE_TRANSFER,7,35608.75
10646,647,1,2025-05-12,4-LOW,CORPORATE_INVOICE,3,12441.53
10647,648,2,2025-03-29,3-NORMAL,WIRE_TRANSFER,7,16919.03
10648,649,3,2025-06-11,3-NORMAL,CORPORATE_INVOICE,6,43782.35
10649,650,4,2025-01-12,4-LOW,CREDIT_CARD,7,32686.89
10650,651,5,2025-06-20,3-NORMAL,CORPORATE_INVOICE,3,12044.26
10651,652,1,2025-06-24,3-NORMAL,CORPORATE_INVOICE,6,17827.14
10652,653,2,2025-04-25,2-HIGH,WIRE_TRANSFER,6,15890.35
10653,654,3,2025-01-09,2-HIGH,WIRE_TRANSFER,7,18844.66
10654,655,4,2025-05-06,4-LOW,WIRE_TRANSFER,7,38698.7
10655,656,5,2025-01-08,1-URGENT,CORPORATE_INVOICE,6,44569.24
10656,657,1,2025-06-05,1-URGENT,CORPORATE_INVOICE,4,18124.08
10657,658,2,2025/05/15,2-HIGH,CREDIT_CARD,7,38332.78
10658,659,3,2025-01-22,1-URGENT,CORPORATE_INVOICE,6,29712.11
10659,660,4,2025-06-13,4-LOW,CORPORATE_INVOICE,6,26667.94
10660,661,5,2025/02/03,1-URGENT,CORPORATE_INVOICE,7,46340.46
10661,662,1,2025-01-07,1-URGENT,CREDIT_CARD,3,9108.75
10662,663,2,2025-04-08,3-NORMAL,WIRE_TRANSFER,6,17122.76
10663,664,3,2025-04-26,4-LOW,CORPORATE_INVOICE,7,43882.65
10664,665,4,2025-06-20,1-URGENT,WIRE_TRANSFER,7,32146.39
10665,666,5,2025-04-06,2-HIGH,WIRE_TRANSFER,5,21366.19
10666,667,1,2025-01-17,2-HIGH,WIRE_TRANSFER,3,1193.14
10667,668,2,2025-03-12,3-NORMAL,CREDIT_CARD,6,27112.85
10668,669,3,2025-03-16,1-URGENT,CREDIT_CARD,5,13475.11
10669,670,4,2025-02-09,2-HIGH,CREDIT_CARD,5,20758.6
10670,671,5,2025/06/10,4-LOW,WIRE_TRANSFER,7,36212.28
10671,672,1,2025-02-20,1-URGENT,CORPORATE_INVOICE,7,26965.04
10672,673,2,2025-01-12,3-NORMAL,WIRE_TRANSFER,6,25605.74
10673,674,3,2025/05/26,4-LOW,CORPORATE_INVOICE,5,16150.47
10674,675,4,2025-02-13,3-NORMAL,CREDIT_CARD,5,32094.34
10675,676,5,2025-05-26,3-NORMAL,CREDIT_CARD,4,10354.2
10676,677,1,2025-03-04,2-HIGH,WIRE_TRANSFER,5,20904.66
10677,678,2,2025-02-26,4-LOW,CORPORATE_INVOICE,6,21819.67
10678,679,3,2025-03-16,1-URGENT,CREDIT_CARD,4,19896.95
10679,680,4,2025-03-08,3-NORMAL,CORPORATE_INVOICE,6,27355.46
10680,681,5,2025-06-10,3-NORMAL,WIRE_TRANSFER,5,8538.09
10681,682,1,2025-01-11,2-HIGH,CORPORATE_INVOICE,3,21787.24
10682,683,2,2025-03-03,4-LOW,CORPORATE_INVOICE,4,17700.28
10683,684,3,2025-04-01,1-URGENT,CREDIT_CARD,6,15914.43
10684,685,4,2025-05-23,3-NORMAL,WIRE_TRANSFER,6,27583.53
10685,686,5,2025-05-30,4-LOW,CREDIT_CARD,5,24189.62
10686,687,1,2025-04-18,1-URGENT,CORPORATE_INVOICE,3,7073.66
10687,688,2,2025-04-06,1-URGENT,CORPORATE_INVOICE,6,21841.6
10688,689,3,2025-05-24,3-NORMAL,CREDIT_CARD,3,20474.68
10689,690,4,2025-01-19,2-HIGH,CREDIT_CARD,3,7066.48
10690,691,5,2025/03/28,3-NORMAL,CREDIT_CARD,4,23240.63
10691,692,1,2025-01-05,2-HIGH,CORPORATE_INVOICE,4,20083.23
10692,693,2,2025-04-20,1-URGENT,CORPORATE_INVOICE,6,41205.31
10693,694,3,2025-05-17,1-URGENT,CORPORATE_INVOICE,3,20294.35
10694,695,4,2025-06-14,4-LOW,CORPORATE_INVOICE,7,25273.09
10695,696,5,2025-06-01,3-NORMAL,CORPORATE_INVOICE,6,15915.55
10696,697,1,2025-02-27,3-NORMAL,WIRE_TRANSFER,4,9464.12
10697,698,2,2025-03-14,3-NORMAL,CORPORATE_INVOICE,7,23331.48
10698,699,3,2025-02-02,4-LOW,CORPORATE_INVOICE,3,21158.5
10699,700,4,2025-06-27,4-LOW,CREDIT_CARD,6,12624.05
10700,701,5,2025-01-16,4-LOW,CORPORATE_INVOICE,3,11598.93
10701,702,1,2025-03-23,1-URGENT,WIRE_TRANSFER,3,19555.4
10702,703,2,2025-04-02,2-HIGH,CORPORATE_INVOICE,4,9901.47
