lineitem_id,order_id,line_number,product_id,quantity,unit_price,discount_pct,tax_rate,ship_date,promised_date,delivery_date,return_flag,fulfillment_status
261,10050,4,106,6,883.65,0.05,0.08,2025-05-06,2025-05-10,2025-05-09,N,DELIVERED
262,10050,5,249,4,492.6,0.05,0.08,2025-05-09,2025-05-10,2025-05-12,N,DELIVERED
263,10050,6,208,11,1299.52,0.15,0.08,2025-05-11,2025-05-10,2025-05-14,N,DELIVERED
264,10051,1,147,10,1147.88,0.0,0.08,2025-02-17,2025-02-20,2025-02-19,N,DELIVERED
265,10051,2,80,11,1340.43,0.15,0.08,2025-02-16,2025-02-20,2025-02-17,N,DELIVERED
266,10051,3,188,10,227.52,0.0,0.08,2025-02-16,2025-02-20,2025-02-18,N,DELIVERED
267,10052,1,196,8,1103.49,0.1,0.08,2025-02-15,2025-02-12,2025-02-17,N,DELIVERED
268,10052,2,13,9,1178.05,0.15,0.08,2025-02-11,2025-02-12,2025-02-13,N,DELIVERED
269,10052,3,131,12,1192.15,0.2,0.08,2025-02-13,2025-02-12,2025-02-16,N,DELIVERED
270,10052,4,99,10,880.94,0.25,0.08,2025-02-09,2025-02-12,2025-02-13,N,DELIVERED
271,10052,5,66,4,792.67,0.1,0.08,2025-02-10,2025-02-12,2025-02-14,Y,RETURNED
272,10053,1,230,4,111.72,0.15,0.08,2025-04-03,2025-03-31,2025-04-04,N,DELIVERED
273,10053,2,92,7,1013.18,0.1,0.08,2025-03-25,2025-03-31,2025-03-28,N,DELIVERED
274,10053,3,181,1,558.85,0.1,0.08,2025-03-28,2025-03-31,2025-04-01,N,DELIVERED
275,10053,4,218,7,396.92,0.25,0.08,2025-03-29,2025-03-31,2025-04-01,Y,RETURNED
276,10053,5,88,5,975.38,0.25,0.08,2025-04-03,2025-03-31,2025-04-07,N,DELIVERED
277,10054,1,215,9,1340.93,0.15,0.08,2025-06-15,2025-06-19,2025-06-17,N,DELIVERED
278,10054,2,190,11,459.34,0.0,0.08,2025-06-21,2025-06-19,2025-06-25,N,DELIVERED
279,10054,3,120,1,846.54,0.25,0.08,2025-06-22,2025-06-19,2025-06-25,N,DELIVERED
280,10054,4,144,10,880.35,0.25,0.08,2025-06-13,2025-06-19,2025-06-17,N,DELIVERED
281,10054,5,125,12,966.69,0.1,0.08,2025-06-14,2025-06-19,2025-06-17,N,DELIVERED
282,10055,1,176,4,651.43,0.2,0.08,2025-06-23,2025-06-26,2025-06-27,N,DELIVERED
283,10055,2,148,6,101.04,0.15,0.08,2025-06-20,2025-06-26,2025-06-22,Y,RETURNED
284,10055,3,3,3,314.34,0.0,0.08,2025-06-29,2025-06-26,2025-07-02,N,DELIVERED
285,10056,1,65,10,614.66,0.0,0.08,2025-05-05,2025-05-07,2025-05-06,N,DELIVERED
286,10056,2,29,1,1090.04,0.15,0.08,2025-05-10,2025-05-07,2025-05-14,N,DELIVERED
287,10056,3,216,7,615.06,0.25,0.08,2025-05-05,2025-05-07,,N,CANCELLED
288,10056,4,116,11,1001.49,0.0,0.08,2025-05-02,2025-05-07,2025-05-03,N,DELIVERED
289,10056,5,18,4,286.13,0.05,0.08,2025-05-09,2025-05-07,2025-05-10,N,DELIVERED
290,10057,1,36,10,1104.53,0.15,0.08,2025-04-22,2025-04-23,2025-04-26,N,DELIVERED
291,10057,2,95,7,310.62,0.05,0.08,2025-04-19,2025-04-23,2025-04-20,N,DELIVERED
292,10057,3,183,6,335.45,0.15,0.08,2025-04-23,2025-04-23,2025-04-27,N,DELIVERED
293,10057,4,201,3,231.52,0.15,0.08,2025-04-21,2025-04-23,2025-04-24,N,DELIVERED
294,10057,5,99,2,880.94,0.25,0.08,2025-04-25,2025-04-23,2025-04-27,Y,RETURNED
295,10058,1,212,6,1271.93,0.15,0.08,2025-01-25,2025-01-22,2025-01-27,N,DELIVERED
296,10058,2,50,4,554.99,0.2,0.08,2025-01-17,2025-01-22,2025-01-18,N,DELIVERED
297,10058,3,241,7,735.75,0.15,0.08,2025-01-17,2025-01-22,2025-01-19,N,DELIVERED
298,10059,1,159,10,876.26,0.25,0.08,2025-04-12,2025-04-09,2025-04-15,N,DELIVERED
299,10059,2,211,1,1446.69,0.25,0.08,2025-04-08,2025-04-09,2025-04-12,N,DELIVERED
300,10059,3,170,11,1099.87,0.2,0.08,2025-04-11,2025-04-09,2025-04-12,N,DELIVERED
301,10060,1,143,8,1390.71,0.0,0.08,2025-07-06,2025-07-03,2025-07-09,N,DELIVERED
302,10060,2,8,1,234.07,0.05,0.08,2025-06-30,2025-07-03,2025-07-04,Y,RETURNED
303,10060,3,241,8,735.75,0.2,0.08,2025-06-30,2025-07-03,2025-07-04,N,DELIVERED
304,10060,4,205,5,148.81,0.2,0.08,2025-06-30,2025-07-03,,N,CANCELLED
305,10060,5,116,5,1001.49,0.05,0.08,2025-06-29,2025-07-03,2025-06-30,N,DELIVERED
306,10060,6,68,7,413.76,0.1,0.08,2025-06-29,2025-07-03,2025-07-02,Y,RETURNED
307,10061,1,78,3,863.05,0.05,0.08,2025-05-08,2025-05-08,2025-05-12,N,DELIVERED
308,10061,2,115,12,439.25,0.05,0.08,2025-05-02,2025-05-08,2025-05-06,N,DELIVERED
309,10061,3,181,3,558.85,0.05,0.08,2025-05-10,2025-05-08,2025-05-13,N,DELIVERED
310,10061,4,87,8,866.36,0.2,0.08,2025-05-08,2025-05-08,2025-05-10,N,DELIVERED
311,10061,5,160,1,108.36,0.05,0.08,2025-05-09,2025-05-08,2025-05-13,N,DELIVERED
312,10061,6,192,8,345.33,0.15,0.08,2025-05-03,2025-05-08,2025-05-04,N,DELIVERED
313,10061,7,247,7,993.39,0.0,0.08,2025-05-05,2025-05-08,2025-05-08,N,DELIVERED
314,10062,1,38,5,535.76,0.0,0.08,2025-05-31,2025-06-04,2025-06-04,N,DELIVERED
315,10062,2,214,3,116.84,0.25,0.08,2025-06-06,2025-06-04,2025-06-09,N,DELIVERED
316,10062,3,36,2,1104.53,0.0,0.08,2025-05-31,2025-06-04,2025-06-01,N,DELIVERED
317,10062,4,97,11,1051.92,0.15,0.08,2025-06-01,2025-06-04,2025-06-04,N,DELIVERED
318,10062,5,123,12,150.45,0.15,0.08,2025-06-06,2025-06-04,2025-06-09,N,DELIVERED
319,10062,6,93,11,101.87,0.0,0.08,2025-06-06,2025-06-04,2025-06-07,N,DELIVERED
320,10063,1,219,12,716.3,0.0,0.08,2025-04-05,2025-04-08,2025-04-09,N,DELIVERED
321,10063,2,48,12,283.77,0.1,0.08,2025-04-08,2025-04-08,2025-04-10,N,DELIVERED
322,10063,3,205,7,148.81,0.15,0.08,2025-04-03,2025-04-08,2025-04-06,N,DELIVERED
323,10063,4,249,10,492.6,0.15,0.08,2025-04-04,2025-04-08,2025-04-06,N,DELIVERED
324,10063,5,30,9,1002.13,0.0,0.08,2025-04-11,2025-04-08,2025-04-15,N,DELIVERED
325,10063,6,39,6,743.8,0.15,0.08,2025-04-03,2025-04-08,2025-04-04,N,DELIVERED
326,10064,1,54,4,296.08,0.25,0.08,2025-05-11,2025-05-12,2025-05-14,N,DELIVERED
327,10064,2,149,2,379.55,0.25,0.08,2025-05-10,2025-05-12,2025-05-11,N,DELIVERED
328,10064,3,168,4,1298.96,0.0,0.08,2025-05-07,2025-05-12,2025-05-11,N,DELIVERED
329,10064,4,123,12,150.45,0.1,0.08,2025-05-07,2025-05-12,2025-05-11,N,DELIVERED
330,10064,5,226,12,114.99,0.05,0.08,2025-05-13,2025-05-12,2025-05-14,N,DELIVERED
331,10064,6,102,9,397.78,0.0,0.08,2025-05-07,2025-05-12,2025-05-08,N,DELIVERED
332,10065,1,43,9,1434.43,0.05,0.08,2025-05-22,2025-05-22,2025-05-24,N,DELIVERED
333,10065,2,70,5,567.86,0.2,0.08,2025-05-19,2025-05-22,2025-05-20,N,DELIVERED
334,10065,3,144,9,880.35,0.1,0.08,2025-05-16,2025-05-22,2025-05-17,N,DELIVERED
335,10066,1,178,1,1247.58,0.15,0.08,2025-01-09,2025-01-12,2025-01-10,N,DELIVERED
336,10066,2,200,1,794.6,0.2,0.08,2025-01-14,2025-01-12,2025-01-18,N,DELIVERED
337,10066,3,209,4,823.98,0.0,0.08,2025-01-08,2025-01-12,,N,CANCELLED
338,10066,4,176,10,651.43,0.15,0.08,2025-01-10,2025-01-12,2025-01-12,N,DELIVERED
339,10066,5,43,5,1434.43,0.2,0.08,2025-01-10,2025-01-12,2025-01-12,N,DELIVERED
340,10067,1,81,3,744.07,0.15,0.08,2025-03-18,2025-03-21,2025-03-19,N,DELIVERED
341,10067,2,200,5,794.6,0.05,0.08,2025-03-18,2025-03-21,2025-03-20,N,DELIVERED
342,10067,3,27,9,840.5,0.05,0.08,2025-03-15,2025-03-21,2025-03-18,N,DELIVERED
343,10067,4,226,3,114.99,0.1,0.08,2025-03-23,2025-03-21,2025-03-24,N,DELIVERED
344,10067,5,122,1,847.98,0.05,0.08,2025-03-16,2025-03-21,2025-03-20,N,DELIVERED
345,10068,1,69,3,193.61,0.25,0.08,2025-06-06,2025-06-07,2025-06-09,N,DELIVERED
346,10068,2,210,4,485.08,0.1,0.08,2025-06-08,2025-06-07,2025-06-09,N,DELIVERED
347,10068,3,44,9,1222.81,0.15,0.08,2025-06-04,2025-06-07,2025-06-08,N,DELIVERED
348,10068,4,117,11,900.92,0.25,0.08,2025-06-10,2025-06-07,2025-06-14,N,DELIVERED
349,10068,5,29,8,1090.04,0.2,0.08,2025-06-03,2025-06-07,2025-06-06,N,DELIVERED
350,10068,6,147,12,1147.88,0.15,0.08,2025-06-06,2025-06-07,2025-06-10,N,DELIVERED
351,10069,1,196,11,1103.49,0.05,0.08,2025-05-16,2025-05-21,2025-05-19,N,DELIVERED
352,10069,2,125,11,966.69,0.25,0.08,2025-05-17,2025-05-21,2025-05-18,N,DELIVERED
353,10069,3,62,8,1305.1,0.2,0.08,2025-05-16,2025-05-21,2025-05-20,N,DELIVERED
354,10069,4,84,1,302.04,0.2,0.08,2025-05-22,2025-05-21,2025-05-24,N,DELIVERED
355,10070,1,105,3,185.2,0.0,0.08,2025-05-22,2025-05-24,2025-05-26,N,DELIVERED
356,10070,2,32,11,760.15,0.1,0.08,2025-05-24,2025-05-24,2025-05-28,N,DELIVERED
357,10070,3,190,11,459.34,0.15,0.08,2025-05-24,2025-05-24,2025-05-25,N,DELIVERED
358,10070,4,139,7,500.63,0.05,0.08,2025-05-18,2025-05-24,2025-05-19,N,DELIVERED
359,10070,5,83,3,603.58,0.1,0.08,2025-05-18,2025-05-24,2025-05-22,N,DELIVERED
360,10070,6,235,2,903.86,0.0,0.08,2025-05-19,2025-05-24,2025-05-23,N,DELIVERED
361,10070,7,183,11,335.45,0.05,0.08,2025-05-24,2025-05-24,2025-05-28,N,DELIVERED
362,10071,1,154,12,1115.8,0.25,0.08,2025-01-22,2025-01-21,2025-01-26,N,DELIVERED
363,10071,2,236,3,739.59,0.15,0.08,2025-01-22,2025-01-21,2025-01-23,N,DELIVERED
364,10071,3,82,2,941.54,0.05,0.08,2025-01-17,2025-01-21,2025-01-19,N,DELIVERED
365,10072,1,108,3,1350.59,0.15,0.08,2025-03-17,2025-03-20,,N,CANCELLED
366,10072,2,87,5,866.36,0.0,0.08,2025-03-21,2025-03-20,2025-03-24,N,DELIVERED
367,10072,3,88,1,975.38,0.0,0.08,2025-03-15,2025-03-20,2025-03-16,N,DELIVERED
368,10072,4,132,8,147.67,0.25,0.08,2025-03-22,2025-03-20,2025-03-24,N,DELIVERED
369,10073,1,129,1,1317.62,0.0,0.08,2025-04-11,2025-04-10,2025-04-15,N,DELIVERED
370,10073,2,129,1,1317.62,0.15,0.08,2025-04-07,2025-04-10,2025-04-10,N,DELIVERED
371,10073,3,143,8,1390.71,0.0,0.08,2025-04-05,2025-04-10,2025-04-08,N,DELIVERED
372,10073,4,92,2,1013.18,0.15,0.08,2025-04-04,2025-04-10,2025-04-05,N,DELIVERED
373,10073,5,143,5,1390.71,0.05,0.08,2025-04-12,2025-04-10,2025-04-15,N,DELIVERED
374,10073,6,206,4,149.64,0.15,0.08,2025-04-07,2025-04-10,2025-04-10,N,DELIVERED
375,10074,1,29,2,1090.04,0.2,0.08,2025-01-07,2025-01-11,2025-01-11,N,DELIVERED
376,10074,2,75,2,787.54,0.15,0.08,2025-01-06,2025-01-11,2025-01-08,Y,RETURNED
377,10074,3,41,2,132.61,0.05,0.08,2025-01-08,2025-01-11,2025-01-12,N,DELIVERED
378,10074,4,6,1,1225.54,0.0,0.08,2025-01-06,2025-01-11,2025-01-10,N,DELIVERED
379,10074,5,35,3,740.31,0.15,0.08,2025-01-06,2025-01-11,2025-01-09,N,DELIVERED
380,10075,1,69,12,193.61,0.0,0.08,2025-05-16,2025-05-22,2025-05-18,N,DELIVERED
381,10075,2,208,4,1299.52,0.2,0.08,2025-05-22,2025-05-22,2025-05-24,N,DELIVERED
382,10075,3,66,6,792.67,0.2,0.08,2025-05-18,2025-05-22,2025-05-21,N,DELIVERED
383,10076,1,156,7,1262.11,0.0,0.08,2025-06-13,2025-06-17,2025-06-15,N,DELIVERED
384,10076,2,195,3,916.87,0.15,0.08,2025-06-19,2025-06-17,2025-06-21,N,DELIVERED
385,10076,3,25,11,1369.23,0.25,0.08,2025-06-18,2025-06-17,2025-06-19,N,DELIVERED
386,10076,4,76,6,331.15,0.1,0.08,2025-06-20,2025-06-17,2025-06-23,N,DELIVERED
387,10076,5,200,1,794.6,0.25,0.08,2025-06-16,2025-06-17,2025-06-20,N,DELIVERED
388,10076,6,178,12,1247.58,0.25,0.08,2025-06-16,2025-06-17,2025-06-17,N,DELIVERED
389,10077,1,108,9,1350.59,0.05,0.08,2025-05-20,2025-05-18,2025-05-21,N,DELIVERED
390,10077,2,20,7,699.31,0.0,0.08,2025-05-19,2025-05-18,2025-05-20,N,DELIVERED
391,10077,3,8,10,234.07,0.25,0.08,2025-05-16,2025-05-18,2025-05-19,N,DELIVERED
392,10077,4,86,12,980.76,0.2,0.08,2025-05-19,2025-05-18,2025-05-23,N,DELIVERED
393,10077,5,181,6,558.85,0.05,0.08,2025-05-18,2025-05-18,2025-05-20,N,DELIVERED
394,10078,1,25,9,1369.23,0.15,0.08,2025-06-24,2025-06-27,2025-06-28,N,DELIVERED
395,10078,2,231,4,471.07,0.25,0.08,2025-06-24,2025-06-27,2025-06-28,N,DELIVERED
396,10078,3,143,12,1390.71,0.15,0.08,2025-06-27,2025-06-27,2025-06-30,N,DELIVERED
397,10078,4,182,12,85.89,0.15,0.08,2025-06-22,2025-06-27,2025-06-23,N,DELIVERED
398,10078,5,221,10,361.11,0.1,0.08,2025-06-21,2025-06-27,2025-06-25,N,DELIVERED
399,10079,1,56,11,349.04,0.1,0.08,2025-06-06,2025-06-10,2025-06-10,N,DELIVERED
400,10079,2,191,8,856.56,0.15,0.08,2025-06-06,2025-06-10,2025-06-08,N,DELIVERED
401,10079,3,186,3,836.73,0.0,0.08,2025-06-04,2025-06-10,2025-06-06,N,DELIVERED
402,10080,1,127,9,160.43,0.2,0.08,2025-03-04,2025-03-10,2025-03-07,N,DELIVERED
403,10080,2,171,2,735.45,0.15,0.08,2025-03-13,2025-03-10,2025-03-15,N,DELIVERED
404,10080,3,235,9,903.86,0.15,0.08,2025-03-04,2025-03-10,2025-03-05,N,DELIVERED
405,10080,4,128,10,264.92,0.05,0.08,2025-03-04,2025-03-10,2025-03-05,N,DELIVERED
406,10080,5,37,7,1115.26,0.2,0.08,2025-03-11,2025-03-10,2025-03-14,N,DELIVERED
407,10080,6,146,2,1409.87,0.15,0.08,2025-03-10,2025-03-10,2025-03-11,N,DELIVERED
408,10081,1,135,5,781.15,0.15,0.08,2025-03-12,2025-03-09,2025-03-14,N,DELIVERED
409,10081,2,18,12,286.13,0.2,0.08,2025-03-11,2025-03-09,2025-03-14,Y,RETURNED
410,10081,3,63,4,1203.63,0.2,0.08,2025-03-11,2025-03-09,2025-03-13,N,DELIVERED
411,10081,4,59,6,916.49,0.2,0.08,2025-03-04,2025-03-09,2025-03-07,N,DELIVERED
412,10082,1,138,6,160.72,0.25,0.08,2025-03-08,2025-03-11,2025-03-12,N,DELIVERED
413,10082,2,26,12,520.82,0.25,0.08,2025-03-05,2025-03-11,2025-03-09,N,DELIVERED
414,10082,3,110,6,686.76,0.1,0.08,2025-03-14,2025-03-11,2025-03-15,N,DELIVERED
415,10082,4,164,9,847.28,0.05,0.08,2025-03-05,2025-03-11,2025-03-09,N,DELIVERED
416,10083,1,87,12,866.36,0.05,0.08,2025-01-25,2025-01-28,2025-01-28,N,DELIVERED
417,10083,2,76,9,331.15,0.25,0.08,2025-01-31,2025-01-28,2025-02-01,N,DELIVERED
418,10083,3,14,7,760.86,0.05,0.08,2025-01-30,2025-01-28,,N,CANCELLED
419,10083,4,136,5,851.42,0.25,0.08,2025-01-24,2025-01-28,2025-01-27,N,DELIVERED
420,10083,5,121,9,295.46,0.25,0.08,2025-01-22,2025-01-28,2025-01-26,N,DELIVERED
421,10083,6,235,6,903.86,0.25,0.08,2025-01-30,2025-01-28,2025-02-03,N,DELIVERED
422,10084,1,123,9,150.45,0.15,0.08,2025-02-18,2025-02-23,2025-02-22,N,DELIVERED
423,10084,2,17,10,612.26,0.05,0.08,2025-02-19,2025-02-23,2025-02-21,N,DELIVERED
424,10084,3,214,9,116.84,0.1,0.08,2025-02-22,2025-02-23,2025-02-24,N,DELIVERED
425,10084,4,96,1,1291.47,0.15,0.08,2025-02-19,2025-02-23,2025-02-21,N,DELIVERED
426,10084,5,190,2,459.34,0.2,0.08,2025-02-19,2025-02-23,2025-02-20,N,DELIVERED
427,10085,1,93,3,101.87,0.2,0.08,2025-03-07,2025-03-07,2025-03-09,N,DELIVERED
428,10085,2,43,12,1434.43,0.25,0.08,2025-03-09,2025-03-07,2025-03-13,N,DELIVERED
429,10085,3,126,7,369.54,0.2,0.08,2025-03-10,2025-03-07,,N,CANCELLED
430,10085,4,110,12,686.76,0.0,0.08,2025-03-07,2025-03-07,2025-03-09,N,DELIVERED
431,10085,5,203,6,1037.44,0.2,0.08,2025-03-04,2025-03-07,2025-03-08,N,DELIVERED
432,10085,6,39,11,743.8,0.05,0.08,2025-03-04,2025-03-07,2025-03-07,N,DELIVERED
433,10086,1,105,5,185.2,0.1,0.08,2025-06-15,2025-06-15,2025-06-18,N,DELIVERED
434,10086,2,234,12,1258.81,0.25,0.08,2025-06-18,2025-06-15,,N,CANCELLED
435,10086,3,74,6,694.17,0.0,0.08,2025-06-11,2025-06-15,2025-06-13,N,DELIVERED
436,10086,4,248,9,1019.52,0.2,0.08,2025-06-11,2025-06-15,2025-06-15,N,DELIVERED
437,10086,5,65,9,614.66,0.15,0.08,2025-06-16,2025-06-15,2025-06-18,N,DELIVERED
438,10086,6,30,7,1002.13,0.15,0.08,2025-06-13,2025-06-15,2025-06-14,N,DELIVERED
439,10087,1,5,6,1183.49,0.05,0.08,2025-05-22,2025-05-20,2025-05-23,N,DELIVERED
440,10087,2,162,4,494.26,0.25,0.08,2025-05-14,2025-05-20,2025-05-18,N,DELIVERED
441,10087,3,244,8,570.09,0.0,0.08,2025-05-15,2025-05-20,2025-05-18,N,DELIVERED
442,10088,1,117,9,900.92,0.05,0.08,2025-05-01,2025-04-28,2025-05-02,N,DELIVERED
443,10088,2,76,6,331.15,0.15,0.08,2025-04-24,2025-04-28,2025-04-28,N,DELIVERED
444,10088,3,41,10,132.61,0.1,0.08,2025-04-27,2025-04-28,,N,CANCELLED
445,10089,1,48,6,283.77,0.1,0.08,2025-01-30,2025-01-30,2025-01-31,N,DELIVERED
446,10089,2,237,7,437.7,0.15,0.08,2025-02-02,2025-01-30,,N,CANCELLED
447,10089,3,38,10,535.76,0.0,0.08,2025-01-24,2025-01-30,,N,CANCELLED
448,10089,4,1,4,876.68,0.1,0.08,2025-01-28,2025-01-30,2025-02-01,N,DELIVERED
449,10089,5,51,4,903.5,0.05,0.08,2025-01-28,2025-01-30,2025-02-01,N,DELIVERED
450,10089,6,193,11,296.39,0.1,0.08,2025-02-01,2025-01-30,2025-02-05,N,DELIVERED
451,10090,1,66,12,792.67,0.25,0.08,2025-03-13,2025-03-11,2025-03-14,Y,RETURNED
452,10090,2,180,2,719.28,0.25,0.08,2025-03-09,2025-03-11,2025-03-12,N,DELIVERED
453,10090,3,28,12,1106.96,0.05,0.08,2025-03-14,2025-03-11,2025-03-15,N,DELIVERED
454,10090,4,93,1,101.87,0.25,0.08,2025-03-09,2025-03-11,2025-03-12,N,DELIVERED
455,10090,5,66,5,792.67,0.0,0.08,2025-03-13,2025-03-11,2025-03-15,N,DELIVERED
456,10090,6,20,4,699.31,0.0,0.08,2025-03-10,2025-03-11,2025-03-13,N,DELIVERED
457,10091,1,2,12,557.78,0.1,0.08,2025-06-07,2025-06-08,2025-06-08,Y,RETURNED
458,10091,2,245,8,1213.31,0.15,0.08,2025-06-09,2025-06-08,2025-06-11,N,DELIVERED
459,10091,3,51,2,903.5,0.2,0.08,2025-06-07,2025-06-08,2025-06-09,N,DELIVERED
460,10091,4,22,5,917.99,0.25,0.08,2025-06-05,2025-06-08,2025-06-08,N,DELIVERED
461,10091,5,185,2,1091.36,0.05,0.08,2025-06-09,2025-06-08,2025-06-12,N,DELIVERED
462,10092,1,18,3,286.13,0.15,0.08,2025-03-15,2025-03-14,2025-03-16,N,DELIVERED
463,10092,2,59,11,916.49,0.1,0.08,2025-03-10,2025-03-14,2025-03-14,N,DELIVERED
464,10092,3,159,11,876.26,0.0,0.08,2025-03-14,2025-03-14,2025-03-17,N,DELIVERED
465,10092,4,218,3,396.92,0.25,0.08,2025-03-15,2025-03-14,2025-03-17,N,DELIVERED
466,10092,5,178,2,1247.58,0.1,0.08,2025-03-13,2025-03-14,2025-03-15,N,DELIVERED
467,10092,6,210,2,485.08,0.2,0.08,2025-03-10,2025-03-14,2025-03-11,N,DELIVERED
468,10093,1,233,8,1194.43,0.15,0.08,2025-04-25,2025-04-28,2025-04-27,N,DELIVERED
469,10093,2,38,9,535.76,0.0,0.08,2025-04-27,2025-04-28,2025-04-29,N,DELIVERED
470,10093,3,171,9,735.45,0.1,0.08,2025-04-28,2025-04-28,2025-04-29,N,DELIVERED
471,10093,4,199,6,548.14,0.25,0.08,2025-04-26,2025-04-28,2025-04-28,N,DELIVERED
472,10093,5,109,4,1119.5,0.1,0.08,2025-04-25,2025-04-28,2025-04-27,N,DELIVERED
473,10094,1,22,11,917.99,0.0,0.08,2025-03-18,2025-03-16,2025-03-19,N,DELIVERED
474,10094,2,231,1,471.07,0.2,0.08,2025-03-10,2025-03-16,2025-03-14,N,DELIVERED
475,10094,3,196,7,1103.49,0.25,0.08,2025-03-17,2025-03-16,2025-03-20,Y,RETURNED
476,10094,4,71,4,430.08,0.25,0.08,2025-03-17,2025-03-16,2025-03-18,Y,RETURNED
477,10094,5,2,1,557.78,0.25,0.08,2025-03-15,2025-03-16,2025-03-17,N,DELIVERED
478,10095,1,17,11,612.26,0.1,0.08,2025-04-04,2025-04-06,2025-04-07,N,DELIVERED
479,10095,2,150,11,256.57,0.2,0.08,2025-03-31,2025-04-06,2025-04-03,N,DELIVERED
480,10095,3,41,4,132.61,0.05,0.08,2025-04-07,2025-04-06,2025-04-11,N,DELIVERED
481,10095,4,220,5,1067.75,0.0,0.08,2025-04-08,2025-04-06,2025-04-11,N,DELIVERED
482,10095,5,10,8,926.41,0.25,0.08,2025-04-06,2025-04-06,2025-04-08,N,DELIVERED
483,10095,6,7,10,1035.47,0.15,0.08,2025-03-31,2025-04-06,2025-04-01,N,DELIVERED
484,10096,1,228,9,763.79,0.05,0.08,2025-04-01,2025-04-01,,N,CANCELLED
485,10096,2,165,9,982.39,0.2,0.08,2025-03-27,2025-04-01,2025-03-31,N,DELIVERED
486,10096,3,140,11,673.84,0.1,0.08,2025-04-03,2025-04-01,2025-04-05,N,DELIVERED
487,10096,4,135,1,781.15,0.15,0.08,2025-04-02,2025-04-01,2025-04-03,N,DELIVERED
488,10096,5,193,12,296.39,0.25,0.08,2025-03-30,2025-04-01,2025-04-02,N,DELIVERED
489,10096,6,65,12,614.66,0.0,0.08,2025-04-02,2025-04-01,2025-04-04,Y,RETURNED
490,10096,7,144,11,880.35,0.2,0.08,2025-04-01,2025-04-01,2025-04-05,N,DELIVERED
491,10097,1,129,1,1317.62,0.15,0.08,2025-06-16,2025-06-19,2025-06-19,N,DELIVERED
492,10097,2,247,8,993.39,0.0,0.08,2025-06-17,2025-06-19,2025-06-20,N,DELIVERED
493,10097,3,238,9,1224.82,0.0,0.08,2025-06-22,2025-06-19,2025-06-24,N,DELIVERED
494,10098,1,39,10,743.8,0.0,0.08,2025-01-29,2025-01-31,2025-01-31,N,DELIVERED
495,10098,2,239,2,453.59,0.1,0.08,2025-01-27,2025-01-31,2025-01-31,N,DELIVERED
496,10098,3,173,3,377.5,0.05,0.08,2025-02-02,2025-01-31,2025-02-03,N,DELIVERED
497,10098,4,221,6,361.11,0.0,0.08,2025-01-31,2025-01-31,2025-02-04,N,DELIVERED
498,10098,5,232,7,862.19,0.0,0.08,2025-02-03,2025-01-31,2025-02-05,N,DELIVERED
499,10099,1,21,9,625.34,0.15,0.08,2025-01-16,2025-01-18,2025-01-20,N,DELIVERED
500,10099,2,177,5,538.23,0.0,0.08,2025-01-16,2025-01-18,2025-01-18,N,DELIVERED
501,10099,3,76,3,331.15,0.15,0.08,2025-01-19,2025-01-18,2025-01-20,N,DELIVERED
502,10099,4,246,1,338.1,0.2,0.08,2025-01-13,2025-01-18,2025-01-15,N,DELIVERED
503,10099,5,14,4,760.86,0.05,0.08,2025-01-19,2025-01-18,2025-01-22,N,DELIVERED
504,10100,1,3,12,314.34,0.0,0.08,2025-01-28,2025-01-28,2025-01-30,N,DELIVERED
505,10100,2,36,6,1104.53,0.0,0.08,2025-01-29,2025-01-28,2025-02-02,N,DELIVERED
506,10100,3,152,7,488.28,0.05,0.08,2025-01-24,2025-01-28,2025-01-25,N,DELIVERED
507,10100,4,72,5,808.22,0.1,0.08,2025-01-23,2025-01-28,2025-01-26,N,DELIVERED
508,10101,1,210,7,485.08,0.1,0.08,2025-03-08,2025-03-06,,N,CANCELLED
509,10101,2,54,2,296.08,0.0,0.08,2025-03-01,2025-03-06,,N,CANCELLED
510,10101,3,118,2,903.69,0.1,0.08,2025-03-06,2025-03-06,2025-03-10,N,DELIVERED
511,10101,4,58,5,274.25,0.2,0.08,2025-03-07,2025-03-06,2025-03-09,N,DELIVERED
512,10102,1,36,10,1104.53,0.1,0.08,2025-04-14,2025-04-19,2025-04-18,Y,RETURNED
513,10102,2,180,8,719.28,0.0,0.08,2025-04-13,2025-04-19,,N,CANCELLED
514,10102,3,107,6,698.48,0.2,0.08,2025-04-21,2025-04-19,2025-04-23,N,DELIVERED
515,10102,4,146,10,1409.87,0.05,0.08,2025-04-17,2025-04-19,2025-04-19,N,DELIVERED
516,10103,1,39,4,743.8,0.2,0.08,2025-06-04,2025-06-08,2025-06-08,N,DELIVERED
517,10103,2,111,1,882.83,0.1,0.08,2025-06-05,2025-06-08,2025-06-07,N,DELIVERED
518,10103,3,83,6,603.58,0.25,0.08,2025-06-04,2025-06-08,2025-06-07,N,DELIVERED
519,10104,1,178,11,1247.58,0.05,0.08,2025-02-14,2025-02-11,2025-02-15,N,DELIVERED
520,10104,2,139,4,500.63,0.15,0.08,2025-02-05,2025-02-11,2025-02-07,N,DELIVERED
521,10104,3,129,6,1317.62,0.25,0.08,2025-02-14,2025-02-11,2025-02-15,N,DELIVERED
522,10104,4,24,2,432.45,0.2,0.08,2025-02-06,2025-02-11,2025-02-10,N,DELIVERED
523,10104,5,183,11,335.45,0.1,0.08,2025-02-14,2025-02-11,2025-02-18,N,DELIVERED
