cust_id,cust_name,mkt_segment,nation_name
2251,Customer#002251,BUILDING,BRAZIL
2252,Customer#002252,AUTOMOBILE,UNITED STATES
2253,Customer#002253,AUTOMOBILE,UNITED KINGDOM
2254,Customer#002254,MACHINERY,AUSTRALIA
2255,Customer#002255,MACHINERY,AUSTRALIA
2256,Customer#002256,HOUSEHOLD,FRANCE
2257,Customer#002257,FURNITURE,UNITED STATES
2258,Customer#002258,BUILDING,UNITED KINGDOM
2259,Customer#002259,FURNITURE,JAPAN
2260,Customer#002260,FURNITURE,BRAZIL
2261,Customer#002261,MACHINERY,JAPAN
2262,Customer#002262,AUTOMOBILE,FRANCE
2263,Customer#002263,HOUSEHOLD,AUSTRALIA
2264,Customer#002264,FURNITURE,UNITED STATES
2265,Customer#002265,MACHINERY,GERMANY
2266,Customer#002266,HOUSEHOLD,UNITED KINGDOM
2267,Customer#002267,FURNITURE,UNITED KINGDOM
2268,Customer#002268,FURNITURE,JAPAN
2269,Customer#002269,MACHINERY,UNITED KINGDOM
2270,Customer#002270,FURNITURE,JAPAN
2271,Customer#002271,FURNITURE,JAPAN
2272,Customer#002272,HOUSEHOLD,AUSTRALIA
2273,Customer#002273,FURNITURE,CANADA
2274,Customer#002274,AUTOMOBILE,BRAZIL
2275,Customer#002275,HOUSEHOLD,CANADA
2276,Customer#002276,FURNITURE,UNITED STATES
2277,Customer#002277,HOUSEHOLD,UNITED KINGDOM
2278,Customer#002278,MACHINERY,UNITED KINGDOM
2279,Customer#002279,HOUSEHOLD,FRANCE
2280,Customer#002280,AUTOMOBILE,BRAZIL
2281,Customer#002281,HOUSEHOLD,BRAZIL
2282,Customer#002282,FURNITURE,UNITED STATES
2283,Customer#002283,MACHINERY,FRANCE
2284,Customer#002284,MACHINERY,UNITED KINGDOM
2285,Customer#002285,HOUSEHOLD,BRAZIL
2286,Customer#002286,BUILDING,GERMANY
2287,Customer#002287,HOUSEHOLD,BRAZIL
2288,Customer#002288,MACHINERY,FRANCE
2289,Customer#002289,FURNITURE,JAPAN
2290,Customer#002290,AUTOMOBILE,FRANCE
2291,Customer#002291,HOUSEHOLD,FRANCE
2292,Customer#002292,AUTOMOBILE,FRANCE
2293,Customer#002293,MACHINERY,FRANCE
2294,Customer#002294,AUTOMOBILE,FRANCE
2295,Customer#002295,AUTOMOBILE,BRAZIL
2296,Customer#002296,AUTOMOBILE,UNITED KINGDOM
2297,Customer#002297,BUILDING,UNITED KINGDOM
2298,Customer#002298,HOUSEHOLD,UNITED STATES
2299,Customer#002299,FURNITURE,UNITED STATES
2300,Customer#002300,HOUSEHOLD,BRAZIL
2301,Customer#002301,FURNITURE,BRAZIL
2302,Customer#002302,HOUSEHOLD,JAPAN
2303,Customer#002303,HOUSEHOLD,GERMANY
2304,Customer#002304,FURNITURE,JAPAN
2305,Customer#002305,HOUSEHOLD,FRANCE
2306,Customer#002306,FURNITURE,GERMANY
2307,Customer#002307,BUILDING,AUSTRALIA
2308,Customer#002308,HOUSEHOLD,UNITED STATES
2309,Customer#002309,FURNITURE,BRAZIL
2310,Customer#002310,HOUSEHOLD,GERMANY
2311,Customer#002311,HOUSEHOLD,UNITED KINGDOM
2312,Customer#002312,FURNITURE,CANADA
2313,Customer#002313,MACHINERY,UNITED STATES
2314,Customer#002314,BUILDING,FRANCE
2315,Customer#002315,HOUSEHOLD,UNITED KINGDOM
2316,Customer#002316,MACHINERY,BRAZIL
2317,Customer#002317,FURNITURE,JAPAN
2318,Customer#002318,AUTOMOBILE,JAPAN
2319,Customer#002319,AUTOMOBILE,JAPAN
2320,Customer#002320,HOUSEHOLD,BRAZIL
2321,Customer#002321,MACHINERY,GERMANY
2322,Customer#002322,HOUSEHOLD,AUSTRALIA
2323,Customer#002323,AUTOMOBILE,AUSTRALIA
2324,Customer#002324,MACHINERY,BRAZIL
2325,Customer#002325,HOUSEHOLD,JAPAN
2326,Customer#002326,HOUSEHOLD,GERMANY
2327,Customer#002327,FURNITURE,GERMANY
2328,Customer#002328,FURNITURE,FRANCE
2329,Customer#002329,BUILDING,JAPAN
2330,Customer#002330,AUTOMOBILE,AUSTRALIA
2331,Customer#002331,HOUSEHOLD,FRANCE
2332,Customer#002332,AUTOMOBILE,GERMANY
2333,Customer#002333,HOUSEHOLD,UNITED STATES
2334,Customer#002334,AUTOMOBILE,AUSTRALIA
2335,Customer#002335,HOUSEHOLD,GERMANY
2336,Customer#002336,FURNITURE,BRAZIL
2337,Customer#002337,HOUSEHOLD,JAPAN
2338,Customer#002338,MACHINERY,UNITED STATES
2339,Customer#002339,HOUSEHOLD,UNITED KINGDOM
2340,Customer#002340,AUTOMOBILE,UNITED STATES
2341,Customer#002341,AUTOMOBILE,JAPAN
2342,Customer#002342,HOUSEHOLD,UNITED KINGDOM
2343,Customer#002343,HOUSEHOLD,BRAZIL
2344,Customer#002344,MACHINERY,BRAZIL
2345,Customer#002345,MACHINERY,JAPAN
2346,Customer#002346,MACHINERY,UNITED STATES
2347,Customer#002347,HOUSEHOLD,UNITED KINGDOM
2348,Customer#002348,MACHINERY,FRANCE
2349,Customer#002349,FURNITURE,GERMANY
2350,Customer#002350,MACHINERY,BRAZIL
2351,Customer#002351,MACHINERY,CANADA
2352,Customer#002352,HOUSEHOLD,UNITED KINGDOM
2353,Customer#002353,HOUSEHOLD,JAPAN
2354,Customer#002354,HOUSEHOLD,GERMANY
2355,Customer#002355,AUTOMOBILE,BRAZIL
2356,Customer#002356,HOUSEHOLD,AUSTRALIA
2357,Customer#002357,BUILDING,UNITED KINGDOM
2358,Customer#002358,AUTOMOBILE,BRAZIL
2359,Customer#002359,AUTOMOBILE,BRAZIL
2360,Customer#002360,MACHINERY,JAPAN
2361,Customer#002361,MACHINERY,AUSTRALIA
2362,Customer#002362,MACHINERY,CANADA
2363,Customer#002363,MACHINERY,CANADA
2364,Customer#002364,HOUSEHOLD,GERMANY
2365,Customer#002365,AUTOMOBILE,UNITED STATES
2366,Customer#002366,AUTOMOBILE,FRANCE
2367,Customer#002367,MACHINERY,UNITED KINGDOM
2368,Customer#002368,AUTOMOBILE,GERMANY
2369,Customer#002369,HOUSEHOLD,UNITED KINGDOM
2370,Customer#002370,BUILDING,UNITED KINGDOM
2371,Customer#002371,HOUSEHOLD,UNITED STATES
2372,Customer#002372,BUILDING,AUSTRALIA
2373,Customer#002373,FURNITURE,UNITED KINGDOM
2374,Customer#002374,BUILDING,JAPAN
2375,Customer#002375,FURNITURE,GERMANY
2376,Customer#002376,BUILDING,AUSTRALIA
2377,Customer#002377,MACHINERY,FRANCE
2378,Customer#002378,AUTOMOBILE,JAPAN
2379,Customer#002379,HOUSEHOLD,GERMANY
2380,Customer#002380,AUTOMOBILE,GERMANY
2381,Customer#002381,BUILDING,UNITED STATES
2382,Customer#002382,MACHINERY,BRAZIL
2383,Customer#002383,HOUSEHOLD,CANADA
2384,Customer#002384,FURNITURE,JAPAN
2385,Customer#002385,FURNITURE,CANADA
2386,Customer#002386,AUTOMOBILE,GERMANY
2387,Customer#002387,FURNITURE,CANADA
2388,Customer#002388,FURNITURE,AUSTRALIA
2389,Customer#002389,FURNITURE,JAPAN
2390,Customer#002390,MACHINERY,CANADA
2391,Customer#002391,FURNITURE,FRANCE
2392,Customer#002392,BUILDING,CANADA
2393,Customer#002393,MACHINERY,BRAZIL
2394,Customer#002394,HOUSEHOLD,JAPAN
2395,Customer#002395,AUTOMOBILE,JAPAN
2396,Customer#002396,BUILDING,UNITED STATES
2397,Customer#002397,FURNITURE,GERMANY
2398,Customer#002398,MACHINERY,JAPAN
2399,Customer#002399,HOUSEHOLD,UNITED STATES
2400,Customer#002400,HOUSEHOLD,CANADA
2401,Customer#002401,MACHINERY,UNITED STATES
2402,Customer#002402,HOUSEHOLD,JAPAN
2403,Customer#002403,FURNITURE,FRANCE
2404,Customer#002404,BUILDING,BRAZIL
2405,Customer#002405,AUTOMOBILE,AUSTRALIA
2406,Customer#002406,FURNITURE,AUSTRALIA
2407,Customer#002407,HOUSEHOLD,FRANCE
2408,Customer#002408,AUTOMOBILE,AUSTRALIA
2409,Customer#002409,HOUSEHOLD,FRANCE
2410,Customer#002410,MACHINERY,UNITED KINGDOM
2411,Customer#002411,HOUSEHOLD,FRANCE
2412,Customer#002412,FURNITURE,JAPAN
2413,Customer#002413,MACHINERY,JAPAN
2414,Customer#002414,HOUSEHOLD,FRANCE
2415,Customer#002415,BUILDING,GERMANY
2416,Customer#002416,AUTOMOBILE,JAPAN
2417,Customer#002417,BUILDING,CANADA
2418,Customer#002418,FURNITURE,CANADA
2419,Customer#002419,MACHINERY,CANADA
2420,Customer#002420,AUTOMOBILE,BRAZIL
2421,Customer#002421,BUILDING,GERMANY
2422,Customer#002422,BUILDING,UNITED STATES
2423,Customer#002423,AUTOMOBILE,UNITED KINGDOM
2424,Customer#002424,MACHINERY,JAPAN
2425,Customer#002425,AUTOMOBILE,CANADA
2426,Customer#002426,BUILDING,FRANCE
2427,Customer#002427,BUILDING,GERMANY
2428,Customer#002428,BUILDING,CANADA
2429,Customer#002429,AUTOMOBILE,BRAZIL
2430,Customer#002430,HOUSEHOLD,JAPAN
2431,Customer#002431,HOUSEHOLD,BRAZIL
2432,Customer#002432,HOUSEHOLD,UNITED STATES
2433,Customer#002433,MACHINERY,UNITED KINGDOM
2434,Customer#002434,AUTOMOBILE,UNITED STATES
2435,Customer#002435,MACHINERY,AUSTRALIA
2436,Customer#002436,BUILDING,CANADA
2437,Customer#002437,AUTOMOBILE,FRANCE
2438,Customer#002438,MACHINERY,AUSTRALIA
2439,Customer#002439,BUILDING,UNITED KINGDOM
2440,Customer#002440,AUTOMOBILE,AUSTRALIA
2441,Customer#002441,HOUSEHOLD,FRANCE
2442,Customer#002442,BUILDING,FRANCE
2443,Customer#002443,HOUSEHOLD,UNITED KINGDOM
2444,Customer#002444,FURNITURE,FRANCE
2445,Customer#002445,HOUSEHOLD,AUSTRALIA
2446,Customer#002446,MACHINERY,BRAZIL
2447,Customer#002447,AUTOMOBILE,UNITED STATES
2448,Customer#002448,FURNITURE,UNITED KINGDOM
2449,Customer#002449,MACHINERY,CANADA
2450,Customer#002450,MACHINERY,FRANCE
2451,Customer#002451,MACHINERY,UNITED STATES
2452,Customer#002452,AUTOMOBILE,UNITED KINGDOM
2453,Customer#002453,AUTOMOBILE,AUSTRALIA
2454,Customer#002454,MACHINERY,UNITED STATES
2455,Customer#002455,AUTOMOBILE,JAPAN
2456,Customer#002456,FURNITURE,UNITED KINGDOM
2457,Customer#002457,HOUSEHOLD,FRANCE
2458,Customer#002458,BUILDING,UNITED STATES
2459,Customer#002459,FURNITURE,CANADA
2460,Customer#002460,FURNITURE,GERMANY
2461,Customer#002461,MACHINERY,UNITED KINGDOM
2462,Customer#002462,AUTOMOBILE,GERMANY
2463,Customer#002463,HOUSEHOLD,UNITED KINGDOM
2464,Customer#002464,FURNITURE,BRAZIL
2465,Customer#002465,BUILDING,UNITED STATES
2466,Customer#002466,MACHINERY,GERMANY
2467,Customer#002467,FURNITURE,UNITED KINGDOM
2468,Customer#002468,AUTOMOBILE,CANADA
2469,Customer#002469,AUTOMOBILE,BRAZIL
2470,Customer#002470,FURNITURE,BRAZIL
2471,Customer#002471,HOUSEHOLD,FRANCE
2472,Customer#002472,BUILDING,AUSTRALIA
2473,Customer#002473,MACHINERY,GERMANY
2474,Customer#002474,MACHINERY,UNITED STATES
2475,Customer#002475,HOUSEHOLD,CANADA
2476,Customer#002476,FURNITURE,JAPAN
2477,Customer#002477,FURNITURE,CANADA
2478,Customer#002478,AUTOMOBILE,GERMANY
2479,Customer#002479,FURNITURE,BRAZIL
2480,Customer#002480,MACHINERY,CANADA
2481,Customer#002481,MACHINERY,GERMANY
2482,Customer#002482,BUILDING,GERMANY
2483,Customer#002483,HOUSEHOLD,JAPAN
2484,Customer#002484,MACHINERY,BRAZIL
2485,Customer#002485,HOUSEHOLD,UNITED STATES
2486,Customer#002486,FURNITURE,AUSTRALIA
2487,Customer#002487,AUTOMOBILE,UNITED STATES
2488,Customer#002488,FURNITURE,BRAZIL
2489,Customer#002489,FURNITURE,FRANCE
2490,Customer#002490,MACHINERY,UNITED KINGDOM
2491,Customer#002491,FURNITURE,AUSTRALIA
2492,Customer#002492,AUTOMOBILE,CANADA
2493,Customer#002493,FURNITURE,GERMANY
2494,Customer#002494,FURNITURE,JAPAN
2495,Customer#002495,MACHINERY,AUSTRALIA
2496,Customer#002496,MACHINERY,UNITED KINGDOM
2497,Customer#002497,BUILDING,UNITED KINGDOM
2498,Customer#002498,BUILDING,GERMANY
2499,Customer#002499,AUTOMOBILE,UNITED STATES
2500,Customer#002500,AUTOMOBILE,UNITED KINGDOM
2501,Customer#002501,HOUSEHOLD,FRANCE
2502,Customer#002502,BUILDING,UNITED STATES
2503,Customer#002503,FURNITURE,AUSTRALIA
2504,Customer#002504,HOUSEHOLD,JAPAN
2505,Customer#002505,BUILDING,BRAZIL
2506,Customer#002506,AUTOMOBILE,UNITED KINGDOM
2507,Customer#002507,BUILDING,FRANCE
2508,Customer#002508,HOUSEHOLD,UNITED KINGDOM
2509,Customer#002509,HOUSEHOLD,UNITED STATES
2510,Customer#002510,MACHINERY,AUSTRALIA
2511,Customer#002511,MACHINERY,UNITED STATES
2512,Customer#002512,FURNITURE,JAPAN
2513,Customer#002513,FURNITURE,UNITED STATES
2514,Customer#002514,BUILDING,JAPAN
2515,Customer#002515,BUILDING,FRANCE
2516,Customer#002516,FURNITURE,UNITED KINGDOM
2517,Customer#002517,BUILDING,FRANCE
2518,Customer#002518,FURNITURE,AUSTRALIA
2519,Customer#002519,AUTOMOBILE,FRANCE
2520,Customer#002520,FURNITURE,FRANCE
2521,Customer#002521,FURNITURE,GERMANY
2522,Customer#002522,FURNITURE,AUSTRALIA
2523,Customer#002523,BUILDING,BRAZIL
2524,Customer#002524,HOUSEHOLD,AUSTRALIA
2525,Customer#002525,BUILDING,GERMANY
2526,Customer#002526,AUTOMOBILE,AUSTRALIA
2527,Customer#002527,FURNITURE,BRAZIL
2528,Customer#002528,AUTOMOBILE,CANADA
2529,Customer#002529,MACHINERY,BRAZIL
2530,Customer#002530,FURNITURE,BRAZIL
2531,Customer#002531,MACHINERY,AUSTRALIA
2532,Customer#002532,HOUSEHOLD,BRAZIL
2533,Customer#002533,FURNITURE,FRANCE
2534,Customer#002534,FURNITURE,FRANCE
2535,Customer#002535,HOUSEHOLD,JAPAN
2536,Customer#002536,MACHINERY,CANADA
2537,Customer#002537,HOUSEHOLD,AUSTRALIA
2538,Customer#002538,BUILDING,UNITED STATES
2539,Customer#002539,MACHINERY,UNITED STATES
2540,Customer#002540,FURNITURE,GERMANY
2541,Customer#002541,MACHINERY,UNITED STATES
2542,Customer#002542,MACHINERY,FRANCE
2543,Customer#002543,AUTOMOBILE,BRAZIL
2544,Customer#002544,BUILDING,JAPAN
2545,Customer#002545,FURNITURE,GERMANY
2546,Customer#002546,BUILDING,UNITED STATES
2547,Customer#002547,HOUSEHOLD,BRAZIL
2548,Customer#002548,AUTOMOBILE,GERMANY
2549,Customer#002549,MACHINERY,BRAZIL
2550,Customer#002550,FURNITURE,FRANCE
2551,Customer#002551,AUTOMOBILE,JAPAN
2552,Customer#002552,MACHINERY,UNITED KINGDOM
2553,Customer#002553,FURNITURE,AUSTRALIA
2554,Customer#002554,FURNITURE,FRANCE
2555,Customer#002555,BUILDING,BRAZIL
2556,Customer#002556,HOUSEHOLD,GERMANY
2557,Customer#002557,HOUSEHOLD,UNITED KINGDOM
2558,Customer#002558,FURNITURE,JAPAN
2559,Customer#002559,BUILDING,AUSTRALIA
2560,Customer#002560,BUILDING,UNITED STATES
2561,Customer#002561,MACHINERY,BRAZIL
2562,Customer#002562,HOUSEHOLD,AUSTRALIA
2563,Customer#002563,BUILDING,FRANCE
2564,Customer#002564,FURNITURE,UNITED STATES
2565,Customer#002565,HOUSEHOLD,UNITED STATES
2566,Customer#002566,MACHINERY,UNITED STATES
2567,Customer#002567,MACHINERY,GERMANY
2568,Customer#002568,MACHINERY,FRANCE
2569,Customer#002569,AUTOMOBILE,UNITED STATES
2570,Customer#002570,HOUSEHOLD,CANADA
2571,Customer#002571,FURNITURE,UNITED KINGDOM
2572,Customer#002572,AUTOMOBILE,AUSTRALIA
2573,Customer#002573,MACHINERY,AUSTRALIA
2574,Customer#002574,AUTOMOBILE,GERMANY
2575,Customer#002575,MACHINERY,UNITED KINGDOM
2576,Customer#002576,HOUSEHOLD,UNITED STATES
2577,Customer#002577,FURNITURE,AUSTRALIA
2578,Customer#002578,MACHINERY,UNITED KINGDOM
2579,Customer#002579,HOUSEHOLD,AUSTRALIA
2580,Customer#002580,AUTOMOBILE,GERMANY
2581,Customer#002581,HOUSEHOLD,FRANCE
2582,Customer#002582,HOUSEHOLD,AUSTRALIA
2583,Customer#002583,FURNITURE,FRANCE
2584,Customer#002584,FURNITURE,FRANCE
2585,Customer#002585,AUTOMOBILE,UNITED KINGDOM
2586,Customer#002586,MACHINERY,AUSTRALIA
2587,Customer#002587,MACHINERY,UNITED KINGDOM
2588,Customer#002588,BUILDING,AUSTRALIA
2589,Customer#002589,HOUSEHOLD,BRAZIL
2590,Customer#002590,MACHINERY,FRANCE
2591,Customer#002591,MACHINERY,BRAZIL
2592,Customer#002592,FURNITURE,UNITED STATES
2593,Customer#002593,MACHINERY,GERMANY
2594,Customer#002594,MACHINERY,CANADA
2595,Customer#002595,FURNITURE,GERMANY
2596,Customer#002596,HOUSEHOLD,UNITED STATES
2597,Customer#002597,AUTOMOBILE,FRANCE
2598,Customer#002598,MACHINERY,GERMANY
2599,Customer#002599,BUILDING,UNITED KINGDOM
2600,Customer#002600,BUILDING,FRANCE
2601,Customer#002601,FURNITURE,GERMANY
2602,Customer#002602,MACHINERY,UNITED STATES
2603,Customer#002603,MACHINERY,UNITED KINGDOM
2604,Customer#002604,MACHINERY,CANADA
2605,Customer#002605,HOUSEHOLD,UNITED STATES
2606,Customer#002606,MACHINERY,FRANCE
2607,Customer#002607,FURNITURE,FRANCE
2608,Customer#002608,AUTOMOBILE,JAPAN
2609,Customer#002609,FURNITURE,CANADA
2610,Customer#002610,FURNITURE,GERMANY
2611,Customer#002611,BUILDING,AUSTRALIA
2612,Customer#002612,FURNITURE,UNITED STATES
2613,Customer#002613,MACHINERY,GERMANY
2614,Customer#002614,BUILDING,JAPAN
2615,Customer#002615,AUTOMOBILE,JAPAN
2616,Customer#002616,BUILDING,CANADA
2617,Customer#002617,BUILDING,UNITED KINGDOM
2618,Customer#002618,HOUSEHOLD,JAPAN
2619,Customer#002619,MACHINERY,UNITED KINGDOM
2620,Customer#002620,BUILDING,JAPAN
2621,Customer#002621,HOUSEHOLD,FRANCE
2622,Customer#002622,HOUSEHOLD,UNITED KINGDOM
2623,Customer#002623,MACHINERY,CANADA
2624,Customer#002624,FURNITURE,UNITED KINGDOM
2625,Customer#002625,AUTOMOBILE,FRANCE
2626,Customer#002626,FURNITURE,CANADA
2627,Customer#002627,FURNITURE,UNITED STATES
2628,Customer#002628,BUILDING,FRANCE
2629,Customer#002629,FURNITURE,JAPAN
2630,Customer#002630,MACHINERY,CANADA
2631,Customer#002631,HOUSEHOLD,GERMANY
2632,Customer#002632,BUILDING,BRAZIL
2633,Customer#002633,MACHINERY,BRAZIL
2634,Customer#002634,MACHINERY,FRANCE
2635,Customer#002635,FURNITURE,JAPAN
2636,Customer#002636,BUILDING,JAPAN
2637,Customer#002637,HOUSEHOLD,UNITED STATES
2638,Customer#002638,FURNITURE,JAPAN
2639,Customer#002639,AUTOMOBILE,GERMANY
2640,Customer#002640,MACHINERY,AUSTRALIA
2641,Customer#002641,AUTOMOBILE,UNITED KINGDOM
2642,Customer#002642,HOUSEHOLD,FRANCE
2643,Customer#002643,HOUSEHOLD,FRANCE
2644,Customer#002644,FURNITURE,GERMANY
2645,Customer#002645,HOUSEHOLD,JAPAN
2646,Customer#002646,FURNITURE,BRAZIL
2647,Customer#002647,HOUSEHOLD,GERMANY
2648,Customer#002648,AUTOMOBILE,GERMANY
2649,Customer#002649,FURNITURE,FRANCE
2650,Customer#002650,AUTOMOBILE,JAPAN
2651,Customer#002651,FURNITURE,GERMANY
2652,Customer#002652,HOUSEHOLD,GERMANY
2653,Customer#002653,FURNITURE,GERMANY
2654,Customer#002654,MACHINERY,UNITED KINGDOM
2655,Customer#002655,FURNITURE,UNITED KINGDOM
2656,Customer#002656,AUTOMOBILE,BRAZIL
2657,Customer#002657,AUTOMOBILE,UNITED STATES
2658,Customer#002658,MACHINERY,AUSTRALIA
2659,Customer#002659,HOUSEHOLD,JAPAN
2660,Customer#002660,HOUSEHOLD,JAPAN
2661,Customer#002661,AUTOMOBILE,FRANCE
2662,Customer#002662,BUILDING,GERMANY
2663,Customer#002663,AUTOMOBILE,UNITED STATES
2664,Customer#002664,FURNITURE,JAPAN
2665,Customer#002665,FURNITURE,FRANCE
2666,Customer#002666,FURNITURE,FRANCE
2667,Customer#002667,AUTOMOBILE,UNITED STATES
2668,Customer#002668,MACHINERY,UNITED KINGDOM
2669,Customer#002669,HOUSEHOLD,GERMANY
2670,Customer#002670,FURNITURE,CANADA
2671,Customer#002671,MACHINERY,GERMANY
2672,Customer#002672,HOUSEHOLD,CANADA
2673,Customer#002673,HOUSEHOLD,GERMANY
2674,Customer#002674,AUTOMOBILE,FRANCE
2675,Customer#002675,AUTOMOBILE,UNITED STATES
2676,Customer#002676,HOUSEHOLD,UNITED STATES
2677,Customer#002677,MACHINERY,AUSTRALIA
2678,Customer#002678,AUTOMOBILE,FRANCE
2679,Customer#002679,AUTOMOBILE,UNITED KINGDOM
2680,Customer#002680,AUTOMOBILE,CANADA
2681,Customer#002681,FURNITURE,CANADA
2682,Customer#002682,MACHINERY,CANADA
2683,Customer#002683,AUTOMOBILE,AUSTRALIA
2684,Customer#002684,HOUSEHOLD,UNITED STATES
2685,Customer#002685,FURNITURE,AUSTRALIA
2686,Customer#002686,MACHINERY,AUSTRALIA
2687,Customer#002687,FURNITURE,UNITED STATES
2688,Customer#002688,FURNITURE,UNITED KINGDOM
2689,Customer#002689,HOUSEHOLD,CANADA
2690,Customer#002690,BUILDING,FRANCE
2691,Customer#002691,FURNITURE,AUSTRALIA
2692,Customer#002692,BUILDING,AUSTRALIA
2693,Customer#002693,FURNITURE,UNITED STATES
2694,Customer#002694,AUTOMOBILE,JAPAN
2695,Customer#002695,HOUSEHOLD,AUSTRALIA
2696,Customer#002696,MACHINERY,JAPAN
2697,Customer#002697,HOUSEHOLD,GERMANY
2698,Customer#002698,HOUSEHOLD,JAPAN
2699,Customer#002699,FURNITURE,UNITED STATES
2700,Customer#002700,FURNITURE,GERMANY
2701,Customer#002701,HOUSEHOLD,CANADA
2702,Customer#002702,BUILDING,UNITED KINGDOM
2703,Customer#002703,AUTOMOBILE,GERMANY
2704,Customer#002704,HOUSEHOLD,AUSTRALIA
2705,Customer#002705,MACHINERY,CANADA
2706,Customer#002706,BUILDING,GERMANY
2707,Customer#002707,HOUSEHOLD,FRANCE
2708,Customer#002708,HOUSEHOLD,UNITED KINGDOM
2709,Customer#002709,MACHINERY,BRAZIL
2710,Customer#002710,AUTOMOBILE,UNITED KINGDOM
2711,Customer#002711,BUILDING,UNITED KINGDOM
2712,Customer#002712,HOUSEHOLD,BRAZIL
2713,Customer#002713,BUILDING,AUSTRALIA
2714,Customer#002714,FURNITURE,GERMANY
2715,Customer#002715,HOUSEHOLD,AUSTRALIA
2716,Customer#002716,BUILDING,GERMANY
2717,Customer#002717,MACHINERY,GERMANY
2718,Customer#002718,AUTOMOBILE,GERMANY
2719,Customer#002719,AUTOMOBILE,UNITED STATES
2720,Customer#002720,HOUSEHOLD,JAPAN
2721,Customer#002721,MACHINERY,CANADA
2722,Customer#002722,MACHINERY,GERMANY
2723,Customer#002723,BUILDING,GERMANY
2724,Customer#002724,AUTOMOBILE,UNITED STATES
2725,Customer#002725,FURNITURE,JAPAN
2726,Customer#002726,BUILDING,CANADA
2727,Customer#002727,HOUSEHOLD,CANADA
2728,Customer#002728,FURNITURE,UNITED STATES
2729,Customer#002729,FURNITURE,CANADA
2730,Customer#002730,AUTOMOBILE,FRANCE
2731,Customer#002731,FURNITURE,CANADA
2732,Customer#002732,HOUSEHOLD,AUSTRALIA
2733,Customer#002733,HOUSEHOLD,UNITED KINGDOM
2734,Customer#002734,FURNITURE,UNITED STATES
2735,Customer#002735,AUTOMOBILE,JAPAN
2736,Customer#002736,FURNITURE,FRANCE
2737,Customer#002737,BUILDING,GERMANY
2738,Customer#002738,AUTOMOBILE,UNITED STATES
2739,Customer#002739,MACHINERY,UNITED STATES
2740,Customer#002740,AUTOMOBILE,UNITED STATES
2741,Customer#002741,FURNITURE,JAPAN
2742,Customer#002742,MACHINERY,UNITED KINGDOM
2743,Customer#002743,BUILDING,UNITED KINGDOM
2744,Customer#002744,HOUSEHOLD,GERMANY
2745,Customer#002745,AUTOMOBILE,JAPAN
2746,Customer#002746,FURNITURE,GERMANY
2747,Customer#002747,HOUSEHOLD,BRAZIL
2748,Customer#002748,BUILDING,UNITED KINGDOM
2749,Customer#002749,MACHINERY,BRAZIL
2750,Customer#002750,MACHINERY,AUSTRALIA
2751,Customer#002751,BUILDING,AUSTRALIA
2752,Customer#002752,FURNITURE,UNITED KINGDOM
2753,Customer#002753,MACHINERY,CANADA
2754,Customer#002754,AUTOMOBILE,UNITED KINGDOM
2755,Customer#002755,MACHINERY,BRAZIL
2756,Customer#002756,FURNITURE,AUSTRALIA
2757,Customer#002757,FURNITURE,FRANCE
2758,Customer#002758,AUTOMOBILE,UNITED STATES
2759,Customer#002759,BUILDING,UNITED KINGDOM
2760,Customer#002760,HOUSEHOLD,JAPAN
2761,Customer#002761,HOUSEHOLD,BRAZIL
2762,Customer#002762,MACHINERY,BRAZIL
2763,Customer#002763,AUTOMOBILE,CANADA
2764,Customer#002764,FURNITURE,CANADA
2765,Customer#002765,HOUSEHOLD,GERMANY
2766,Customer#002766,FURNITURE,FRANCE
2767,Customer#002767,MACHINERY,FRANCE
2768,Customer#002768,BUILDING,UNITED KINGDOM
2769,Customer#002769,BUILDING,CANADA
2770,Customer#002770,BUILDING,FRANCE
2771,Customer#002771,FURNITURE,AUSTRALIA
2772,Customer#002772,HOUSEHOLD,UNITED STATES
2773,Customer#002773,MACHINERY,BRAZIL
2774,Customer#002774,FURNITURE,FRANCE
2775,Customer#002775,BUILDING,FRANCE
2776,Customer#002776,MACHINERY,JAPAN
2777,Customer#002777,BUILDING,JAPAN
2778,Customer#002778,MACHINERY,BRAZIL
2779,Customer#002779,BUILDING,UNITED KINGDOM
2780,Customer#002780,MACHINERY,BRAZIL
2781,Customer#002781,HOUSEHOLD,UNITED STATES
2782,Customer#002782,AUTOMOBILE,FRANCE
2783,Customer#002783,MACHINERY,BRAZIL
2784,Customer#002784,HOUSEHOLD,CANADA
2785,Customer#002785,BUILDING,GERMANY
2786,Customer#002786,HOUSEHOLD,GERMANY
2787,Customer#002787,HOUSEHOLD,BRAZIL
2788,Customer#002788,HOUSEHOLD,AUSTRALIA
2789,Customer#002789,BUILDING,JAPAN
2790,Customer#002790,FURNITURE,BRAZIL
2791,Customer#002791,FURNITURE,UNITED STATES
2792,Customer#002792,AUTOMOBILE,BRAZIL
2793,Customer#002793,MACHINERY,UNITED KINGDOM
2794,Customer#002794,AUTOMOBILE,JAPAN
2795,Customer#002795,BUILDING,BRAZIL
2796,Customer#002796,HOUSEHOLD,GERMANY
2797,Customer#002797,FURNITURE,AUSTRALIA
2798,Customer#002798,AUTOMOBILE,UNITED KINGDOM
2799,Customer#002799,MACHINERY,BRAZIL
2800,Customer#002800,BUILDING,JAPAN
